corpus,chunking_method,embedding_method,query,period,rank_in_period,chunk_id,timestamp_iso,text_preview
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,4,hierarchical_dense_12059,2025-06-19,"The Minister previously stated that the extended producer responsibility was not retrospective.
However, the industry understands that it is now DEFRA’s position that it is a retrospective tax.
Will the Minister confirm what industry engagement was undertaken to advise producers of the change to a r..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,5,hierarchical_dense_11249,2025-05-14,"Israel’s continuing blockade of Gaza, now exceeding 70 days, is utterly unacceptable.
Will the Government now recognise that the blockade constitutes a clear violation of international law?
The Government must respect whatever determination the ICJ reaches regarding genocide.
There   are already cle..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,6,hierarchical_dense_11175,2025-05-13,"The sustainable success of Ukraine and its self-defence hinges very much on the appetite of the President of the United States of America.
What steps are the Foreign Secretary, his Ministers and his officials taking to ensure that the President remains committed to defending the territorial integrit..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,7,hierarchical_dense_11182,2025-05-13,"The Secretary of State was asked— What discussions he has had with his Israeli counterpart on the entry of aid and food supplies into Gaza.
What steps he is taking to help improve the humanitarian situation in Gaza.
What steps he is taking to help improve the humanitarian situation in Gaza.
What ste..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,8,hierarchical_dense_10494,2025-04-02,"The Minister stated yesterday, as he has today, that the Government are “in regular contact with all those involved in negotiations.”—[Official
Report,  1 April 2025 ; Vol. 765, c. 147.]
That includes the Foreign Secretary, who spoke to his Israeli counterpart last week.
Will the Minister inform the..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,9,hierarchical_dense_10001,2025-03-17,"The Minister complains about having to explain the Government’s position, but why can he not just explain to us why the Secretary of State has not fixed this issue yet?
It seems that there has been a meeting, but she has not even written a letter in the last three weeks explaining what she wants to ..."
UK,hierarchical,dense_e5_base,What is the current official position regarding the State of Israel?,LATE,10,hierarchical_dense_10005,2025-03-17,"The overriding priority was, of course, Ukraine.
Last week in Jeddah, the United States and Ukraine reached a common position.
A ceasefire offer is now on the table, and American weapons and intelligence are flowing once again.
This demonstrated what this House has always known to be true: under Pre..."
UK,hierarchical,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,1,hierarchical_dense_16,2023-06-28,"I thank my hon.
Friend for pointing that out.
He is absolutely right: whatever the Opposition say today, one of the measures they did not vote for in the Environment Act 2021 was to enable Ofwat to hold water companies to account where they do not demonstrate a link between dividends and performance..."
UK,hierarchical,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,2,hierarchical_dense_329,2023-07-12,"Current legislation requires all public facilities to have sanitary bins in female and gender-neutral toilets.
However, as highlighted by the Boys Need Bins campaign, hygiene bins need to be provided in men’s toilets.
What steps is the Minister taking to introduce legislation that addresses that iss..."
UK,hierarchical,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,3,hierarchical_dense_401,2023-07-13,"Thank you, Mr Speaker, and I associate myself with the Prime Minister and the Leader of the Opposition’s strong support for Ukraine.
Slava Ukraini.
This Government’s defence Command Paper will be published next week, I believe.
Given events in Ukraine, what lessons has the Ministry of Defence learne..."
UK,hierarchical,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,4,hierarchical_dense_479,2023-07-18,"The Prime Minister has made it very clear that the UK’s position is that Ukraine belongs in the NATO family.
What steps is my hon.
Friend taking to help our other NATO allies to reach the same conclusion?
At the historic summit in Vilnius, NATO leaders agreed that Ukraine would become a member of NA..."
UK,hierarchical,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,5,hierarchical_dense_1116,2023-10-16,"Noam Sagi, his wife Michal and their son are here today to watch you give your statement, Prime Minister.
Ada Sagi, Noam’s mum, was taken hostage from her home by Hamas on  Saturday 7 October , and is currently being held hostage in Gaza.
Ada booked a ticket to the UK to celebrate her 75th birthday...."
UK,hierarchical,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,6,hierarchical_dense_2323,2023-12-12,"The Prime Minister has come up with a plan.
He is committed to it.
We have had assurances from the Dispatch Box that all steps will be taken to stay within international law.
What is the official Opposition’s plan?
The hon.
Gentleman hopes that his Prime Minister has a plan, but no Back Bencher on e..."
UK,hierarchical,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,7,hierarchical_dense_2573,2024-01-08,"I welcome the £2 million for additional food and the special envoy that so many of us have been calling for.
First, now that Israel says it has dismantled Hamas in the north of Gaza, what are the plans to surge aid into the area, and what are Israel’s plans to rebuild the territory?
Secondly, will m..."
UK,hierarchical,dense_e5_base,What is the current official position regarding Hamas/Gaza?,EARLY,8,hierarchical_dense_2877,2024-01-18,"What recent assessment he has made of the prevalence of the use of personal smartphones for conducting Government business by Ministers and officials.
The Cabinet Office does not hold data centrally regarding personal smartphone use.
We are committed to ensuring that Government business is conducted..."
